出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","103","4","4160","創源","222138.00","160942.00","61196.00","--","--","61196.00","93759.00","--","-32563.00","3082.00","-29481.00","-4930.00","-24551.00","--","--","-24551.00","--","--","-24551.00","-41907.00","--","17356.00","-41907.00","--","17356.00","-1.74"
"110/05/29","103","4","4161","聿新科","415161.00","299145.00","116016.00","--","--","116016.00","89348.00","--","26668.00","9076.00","35744.00","9719.00","26025.00","--","--","26025.00","650.00","--","26675.00","29670.00","--","-3645.00","30320.00","--","-3645.00","0.66"
"110/05/29","103","4","4162","智擎","228986.00","7005.00","221981.00","--","--","221981.00","151433.00","--","70548.00","53773.00","124321.00","729.00","123592.00","--","--","123592.00","0.00","--","123592.00","--","--","--","--","--","--","1.23"
"110/05/29","103","4","4163","鐿鈦","1804287.00","1102205.00","702082.00","--","--","702082.00","379443.00","--","322639.00","42850.00","365489.00","49016.00","316473.00","--","--","316473.00","-4029.00","--","312444.00","316473.00","--","--","312444.00","--","--","7.87"
"110/05/29","103","4","4167","松瑞藥","1018801.00","1000225.00","18576.00","--","--","18576.00","356974.00","5615.00","-332783.00","-23007.00","-355790.00","--","-355790.00","--","--","-355790.00","741.00","--","-355049.00","--","--","--","--","--","--","-2.12"
"110/05/29","103","4","4168","醣聯","7873.00","142.00","7731.00","--","--","7731.00","67961.00","--","-60230.00","22136.00","-38094.00","3260.00","-41354.00","--","--","-41354.00","23182.00","--","-18172.00","-41354.00","--","--","-18172.00","--","--","-0.54"
"110/05/29","103","4","4171","瑞基","133653.00","26421.00","107232.00","--","--","107232.00","149493.00","--","-42261.00","3464.00","-38797.00","-8364.00","-30433.00","--","--","-30433.00","781.00","--","-29652.00","-30433.00","--","--","-29652.00","--","--","-0.96"
"110/05/29","103","4","4173","久裕","1359550.00","1136972.00","222578.00","--","--","222578.00","164884.00","--","57694.00","-15229.00","42465.00","7415.00","35050.00","--","--","35050.00","4691.00","--","39741.00","35050.00","--","--","39741.00","--","--","0.79"
"110/05/29","103","4","4174","浩鼎","--","--","--","--","--","--","712325.00","--","-712325.00","45318.00","-667007.00","--","-667007.00","--","--","-667007.00","1048.00","--","-665959.00","-667007.00","--","--","-665959.00","--","--","-4.46"
"110/05/29","103","4","4175","杏一","3606527.00","2488563.00","1117964.00","--","--","1117964.00","1013218.00","--","104746.00","16116.00","120862.00","23935.00","96927.00","--","--","96927.00","1470.00","--","98397.00","98403.00","--","-1476.00","99873.00","--","-1476.00","4.04"
"110/05/29","103","4","4183","福永生技","323898.00","272639.00","51259.00","--","--","51259.00","93802.00","--","-42543.00","4913.00","-37630.00","-4811.00","-32819.00","--","--","-32819.00","-80.00","--","-32899.00","--","--","--","--","--","--","-1.58"
"110/05/29","103","4","4188","安克","0.00","0.00","0.00","0.00","0.00","0.00","45255.00","--","-45255.00","2113.00","-43142.00","0.00","-43142.00","--","--","-43142.00","--","--","-43142.00","--","--","--","--","--","--","-1.20"
"110/05/29","103","4","4192","杏國","5068.00","2042.00","3026.00","0.00","0.00","3026.00","259807.00","0.00","-256781.00","25582.00","-231199.00","0.00","-231199.00","--","--","-231199.00","-8995.00","--","-240194.00","--","--","--","--","--","--","-4.39"
"110/05/29","103","4","4198","欣大健康","624207.00","509156.00","115051.00","--","--","115051.00","652131.00","--","-537080.00","5700.00","-531380.00","341.00","-531721.00","--","--","-531721.00","-9340.00","--","-541061.00","-531721.00","--","--","-541061.00","--","--","-4.12"
"110/05/29","103","4","4205","中華食","1232334.00","851478.00","380856.00","--","--","380856.00","219366.00","--","161490.00","3258.00","164748.00","26471.00","138277.00","--","--","138277.00","0.00","--","138277.00","--","--","--","--","--","--","1.90"
"110/05/29","103","4","4207","環泰","3416919.00","3021059.00","395860.00","--","--","395860.00","242973.00","--","152887.00","-28135.00","124752.00","39300.00","85452.00","--","--","85452.00","42730.00","--","128182.00","60497.00","--","24955.00","75604.00","--","52578.00","0.37"
"110/05/29","103","4","4303","信立","670862.00","533809.00","137053.00","--","--","137053.00","85072.00","--","51981.00","17505.00","69486.00","--","69486.00","--","--","69486.00","8902.00","--","78388.00","69486.00","--","--","78388.00","--","--","0.99"
"110/05/29","103","4","4304","勝昱","558427.00","568365.00","-9938.00","--","--","-9938.00","115391.00","--","-125329.00","859.00","-124470.00","-2380.00","-122090.00","--","--","-122090.00","8835.00","--","-113255.00","-122090.00","--","--","-113255.00","--","--","-2.05"
"110/05/29","103","4","4305","世坤","1430432.00","1201036.00","229396.00","--","--","229396.00","76957.00","--","152439.00","7059.00","159498.00","30593.00","128905.00","--","--","128905.00","-1778.00","--","127127.00","--","--","--","--","--","--","2.34"
"110/05/29","103","4","4401","東隆興","4323167.00","3542257.00","780910.00","--","--","780910.00","217404.00","--","563506.00","23192.00","586698.00","131232.00","455466.00","--","--","455466.00","10726.00","--","466192.00","439540.00","--","15926.00","448020.00","--","18172.00","3.65"
"110/05/29","103","4","4402","福大","1429216.00","1495597.00","-66381.00","--","--","-66381.00","51561.00","--","-117942.00","-37296.00","-155238.00","0.00","-155238.00","--","--","-155238.00","--","--","-155238.00","-131226.00","--","-24012.00","-131226.00","--","-24012.00","-2.85"
"110/05/29","103","4","4406","新昕纖","819364.00","822533.00","-3169.00","--","--","-3169.00","28872.00","--","-32041.00","12606.00","-19435.00","-2374.00","-17061.00","--","--","-17061.00","-693.00","--","-17754.00","--","--","--","--","--","--","-0.33"
"110/05/29","103","4","4413","飛寶企業","75728.00","69360.00","6368.00","--","--","6368.00","23731.00","0.00","-17363.00","2859.00","-14504.00","0.00","-14504.00","0.00","0.00","-14504.00","553.00","--","-13951.00","--","--","--","--","--","--","-0.23"
"110/05/29","103","4","4416","三圓","3125730.00","2365496.00","760234.00","--","--","760234.00","116845.00","--","643389.00","-32537.00","610852.00","116083.00","494769.00","--","--","494769.00","74760.00","--","569529.00","497725.00","--","-2956.00","527412.00","--","42117.00","8.75"
"110/05/29","103","4","4417","金洲","2969953.00","2404968.00","564985.00","--","--","564985.00","316191.00","--","248794.00","20747.00","269541.00","62333.00","207208.00","--","--","207208.00","81115.00","--","288323.00","194005.00","--","13203.00","262894.00","--","25429.00","2.43"
"110/05/29","103","4","4419","元勝","132981.00","140901.00","-7920.00","--","--","-7920.00","35112.00","--","-43032.00","-14702.00","-57734.00","61.00","-57795.00","--","--","-57795.00","1037.00","0.00","-56758.00","--","--","--","--","--","--","-1.47"
"110/05/29","103","4","4420","光明","424273.00","398652.00","25621.00","--","--","25621.00","17835.00","--","7786.00","25605.00","33391.00","3041.00","30350.00","--","--","30350.00","-3077.00","--","27273.00","--","--","--","--","--","--","1.03"
"110/05/29","103","4","4429","聚紡","1147895.00","1006085.00","141810.00","0.00","0.00","141810.00","122062.00","--","19748.00","4949.00","24697.00","4273.00","20424.00","--","--","20424.00","1922.00","--","22346.00","20424.00","--","--","22346.00","--","--","0.59"
"110/05/29","103","4","4430","耀億","2152711.00","1604258.00","548453.00","--","--","548453.00","424277.00","--","124176.00","36633.00","160809.00","30501.00","130308.00","--","--","130308.00","40156.00","--","170464.00","130308.00","--","--","170464.00","--","--","2.32"
"110/05/29","103","4","4432","銘旺實","2645584.00","2153500.00","492084.00","--","--","492084.00","195556.00","--","296528.00","34200.00","330728.00","63625.00","267103.00","--","--","267103.00","16023.00","--","283126.00","267103.00","--","--","283126.00","--","--","5.54"
"110/05/29","103","4","4433","興采","1392709.00","1072536.00","320173.00","--","--","320173.00","284315.00","--","35858.00","17504.00","53362.00","18952.00","34410.00","--","--","34410.00","2405.00","--","36815.00","34410.00","--","--","36815.00","--","--","1.30"
"110/05/29","103","4","4502","健信","854445.00","828746.00","25699.00","--","--","25699.00","100959.00","--","-75260.00","-17621.00","-92881.00","0.00","-92881.00","--","--","-92881.00","7238.00","--","-85643.00","-92881.00","--","0.00","-85643.00","--","0.00","-1.23"
"110/05/29","103","4","4503","金雨","181448.00","156902.00","24546.00","--","--","24546.00","49681.00","--","-25135.00","2450.00","-22685.00","0.00","-22685.00","--","--","-22685.00","195.00","--","-22490.00","-22685.00","--","--","-22490.00","--","--","-0.62"
"110/05/29","103","4","4506","崇友","3675968.00","2784297.00","891671.00","--","--","891671.00","484100.00","--","407571.00","42516.00","450087.00","92289.00","357798.00","--","--","357798.00","-32317.00","--","325481.00","358055.00","--","-257.00","325769.00","--","-288.00","1.82"
"110/05/29","103","4","4510","高鋒","2095770.00","1599437.00","496333.00","--","0.00","496333.00","307900.00","--","188433.00","19193.00","207626.00","38153.00","169473.00","--","--","169473.00","67301.00","--","236774.00","169800.00","--","-327.00","236905.00","--","-131.00","1.76"
"110/05/29","103","4","4513","福裕","2472954.00","1874217.00","598737.00","--","--","598737.00","532537.00","--","66200.00","3951.00","70151.00","17202.00","52949.00","--","--","52949.00","29320.00","--","82269.00","26107.00","--","26842.00","55450.00","--","26819.00","0.34"
"110/05/29","103","4","4523","永彰","1369062.00","1087615.00","281447.00","0.00","2600.00","284047.00","325426.00","--","-41379.00","86775.00","45396.00","10407.00","34989.00","--","--","34989.00","52972.00","--","87961.00","34989.00","--","--","87961.00","--","--","0.55"
"110/05/29","103","4","4527","方土霖","2467447.00","1853227.00","614220.00","--","--","614220.00","386613.00","--","227607.00","-4305.00","223302.00","41703.00","181599.00","--","--","181599.00","20483.00","--","202082.00","178375.00","--","3224.00","195681.00","--","6401.00","2.34"
"110/05/29","103","4","4528","江興鍛","1814131.00","1351362.00","462769.00","--","--","462769.00","217084.00","--","245685.00","63297.00","308982.00","87251.00","221731.00","--","--","221731.00","26648.00","--","248379.00","221731.00","--","0.00","248379.00","--","0.00","2.90"
"110/05/29","103","4","4529","淳紳","20362.00","623.00","19739.00","--","--","19739.00","131526.00","--","-111787.00","-3587.00","-115374.00","617.00","-115991.00","--","--","-115991.00","-102171.00","--","-218162.00","-115991.00","--","--","-218162.00","--","--","-1.74"
"110/05/29","103","4","4530","宏易","75534.00","101097.00","-25563.00","--","--","-25563.00","50570.00","4356.00","-71777.00","4119.00","-67658.00","0.00","-67658.00","--","--","-67658.00","3646.00","--","-64012.00","-60379.00","--","-7279.00","-57224.00","--","-6788.00","-1.68"
"110/05/29","103","4","4533","協易機","4008882.00","2983218.00","1025664.00","--","--","1025664.00","834313.00","--","191351.00","52417.00","243768.00","57521.00","186247.00","--","--","186247.00","81419.00","--","267666.00","187051.00","--","-804.00","268470.00","--","-804.00","1.27"
"110/05/29","103","4","4534","慶騰","1142524.00","903383.00","239141.00","--","--","239141.00","171989.00","--","67152.00","10375.00","77527.00","2224.00","75303.00","--","--","75303.00","12977.00","--","88280.00","75303.00","--","--","88280.00","--","--","0.98"
"110/05/29","103","4","4535","至興","3448658.00","2910773.00","537885.00","--","--","537885.00","252391.00","--","285494.00","26796.00","312290.00","68351.00","243939.00","--","--","243939.00","54074.00","--","298013.00","224488.00","--","19451.00","267253.00","--","30760.00","2.97"
"110/05/29","103","4","4538","大詠城","504598.00","412977.00","91621.00","--","--","91621.00","41118.00","--","50503.00","-6814.00","43689.00","4009.00","39680.00","--","--","39680.00","1400.00","--","41080.00","--","--","--","--","--","--","0.70"
"110/05/29","103","4","4541","晟田","1041990.00","796323.00","245667.00","--","--","245667.00","136889.00","--","108778.00","5888.00","114666.00","20617.00","94049.00","--","--","94049.00","622.00","--","94671.00","--","--","--","--","--","--","2.02"
"110/05/29","103","4","4542","科嶠","762652.00","459556.00","303096.00","--","--","303096.00","168949.00","--","134147.00","24952.00","159099.00","29762.00","129337.00","--","--","129337.00","3647.00","--","132984.00","129337.00","--","--","132984.00","--","--","5.62"
"110/05/29","103","4","4543","萬在","1569274.00","1155277.00","413997.00","--","--","413997.00","203215.00","--","210782.00","10673.00","221455.00","44130.00","177325.00","0.00","--","177325.00","4330.00","--","181655.00","177325.00","--","--","181655.00","--","--","3.60"
"110/05/29","103","4","4549","桓達","915529.00","375643.00","539886.00","--","--","539886.00","322743.00","--","217143.00","27702.00","244845.00","52038.00","192807.00","--","--","192807.00","16152.00","--","208959.00","192807.00","--","0.00","208959.00","--","0.00","5.68"
"110/05/29","103","4","4550","長佳","1124154.00","1023173.00","100981.00","--","--","100981.00","42852.00","--","58129.00","23730.00","81859.00","14718.00","67141.00","--","--","67141.00","2581.00","--","69722.00","67141.00","--","0.00","69722.00","--","0.00","2.24"
"110/05/29","103","4","4554","橙的","388083.00","221105.00","166978.00","--","--","166978.00","120112.00","--","46866.00","4780.00","51646.00","9255.00","42391.00","--","--","42391.00","206.00","--","42597.00","42391.00","--","--","42597.00","--","--","2.88"
"110/05/29","103","4","4556","旭然","389953.00","215746.00","174207.00","--","--","174207.00","133412.00","--","40795.00","7266.00","48061.00","10484.00","37577.00","--","--","37577.00","10817.00","--","48394.00","37577.00","0.00","0.00","48394.00","0.00","0.00","1.30"
"110/05/29","103","4","4609","唐鋒","1030608.00","907684.00","122924.00","122924.00","122924.00","122924.00","191568.00","--","-68644.00","28085.00","-40559.00","-6560.00","-33999.00","--","--","-33999.00","14696.00","--","-19303.00","-33999.00","--","--","-19303.00","--","--","-0.71"
"110/05/29","103","4","4702","中美實","1206810.00","987683.00","219127.00","--","--","219127.00","183044.00","--","36083.00","79956.00","116039.00","15047.00","100992.00","--","--","100992.00","122116.00","--","223108.00","100992.00","--","--","223108.00","--","--","0.51"
"110/05/29","103","4","4706","大恭","1518237.00","1247897.00","270340.00","--","--","270340.00","185483.00","--","84857.00","9329.00","94186.00","17233.00","76953.00","--","--","76953.00","10445.00","--","87398.00","76945.00","--","8.00","87390.00","--","8.00","0.97"
"110/05/29","103","4","4711","永純","1450235.00","1333672.00","116563.00","--","--","116563.00","89546.00","--","27017.00","6597.00","33614.00","5544.00","28070.00","--","--","28070.00","-3060.00","--","25010.00","28070.00","--","--","25010.00","--","--","0.46"
"110/05/29","103","4","4712","南璋","1796348.00","1821800.00","-25452.00","--","--","-25452.00","93102.00","-18854.00","-137408.00","-53773.00","-191181.00","17510.00","-208691.00","0.00","--","-208691.00","23991.00","--","-184700.00","-208687.00","--","-4.00","-182630.00","--","-2070.00","-2.22"
"110/05/29","103","4","4714","永捷","680202.00","581192.00","99010.00","--","--","99010.00","88950.00","--","10060.00","11668.00","21728.00","7155.00","14573.00","--","--","14573.00","32114.00","--","46687.00","14573.00","--","--","46687.00","--","--","0.29"
"110/05/29","103","4","4716","大立","1276132.00","1063770.00","212362.00","--","--","212362.00","174937.00","--","37425.00","13472.00","50897.00","14195.00","36702.00","0.00","--","36702.00","3994.00","--","40696.00","36702.00","--","0.00","40675.00","--","21.00","0.51"
"110/05/29","103","4","4721","美琪瑪","2664398.00","2463696.00","200702.00","0.00","0.00","200702.00","115174.00","--","85528.00","56137.00","141665.00","27248.00","114417.00","0.00","--","114417.00","31405.00","--","145822.00","114417.00","--","0.00","145822.00","--","0.00","1.53"
"110/05/29","103","4","4726","永昕","113075.00","68438.00","44637.00","--","--","44637.00","177470.00","--","-132833.00","46494.00","-86339.00","782.00","-87121.00","--","--","-87121.00","-814.00","--","-87935.00","--","--","--","--","--","--","-0.79"
