出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"110/05/29","104","4","6186","新潤","4826408.00","125283.00","4951691.00","3588602.00","4.00","3588606.00","683555.00","239746.00","486498.00","--","-46714.00","--","--","--","--","1363085.00","0.00","0.00","1656000.00","20.44"
"110/05/29","104","4","6187","萬潤","1560225.00","631271.00","2191496.00","433562.00","37430.00","470992.00","853359.00","380987.00","474492.00","11666.00","0.00","1720504.00","--","--","--","1720504.00","0.00","0.00","0.00","20.16"
"110/05/29","104","4","6188","廣明","16049758.00","2706775.00","18756533.00","9785927.00","378643.00","10164570.00","2783589.00","1997244.00","3189796.00","621334.00","0.00","8591963.00","--","--","0.00","8591963.00","0.00","0.00","0.00","30.87"
"110/05/29","104","4","6190","萬泰科","2003168.00","1295055.00","3298223.00","1478338.00","299109.00","1777447.00","1232608.00","20338.00","47350.00","6922.00","-40266.00","1266952.00","--","--","253824.00","1520776.00","0.00","0.00","4650000.00","10.68"
"110/05/29","104","4","6194","育富","2280288.00","308936.00","2589224.00","159787.00","39299.00","199086.00","800000.00","46578.00","1436802.00","106758.00","0.00","2390138.00","--","--","--","2390138.00","0.00","0.00","0.00","29.88"
"110/05/29","104","4","6195","詩肯","696420.00","850527.00","1546947.00","339513.00","408900.00","748413.00","429829.00","58676.00","310029.00","0.00","0.00","--","--","--","--","798534.00","0.00","0.00","0.00","18.58"
"110/05/29","104","4","6198","凌泰","52547.00","100066.00","152613.00","33546.00","733.00","34279.00","201354.00","6092.00","-94544.00","2895.00","0.00","115797.00","--","--","2537.00","118334.00","0.00","0.00","0.00","5.75"
"110/05/29","104","4","6199","天品","518828.00","208965.00","727793.00","29365.00","17271.00","46636.00","617600.00","684.00","63062.00","-1129.00","0.00","680217.00","--","--","940.00","681157.00","0.00","0.00","0.00","11.01"
"110/05/29","104","4","6203","海韻電","1816352.00","228820.00","2045172.00","497630.00","76683.00","574313.00","799532.00","0.00","664190.00","6992.00","--","1470714.00","--","--","145.00","1470859.00","--","0.00","0.00","18.39"
"110/05/29","104","4","6204","艾華","788488.00","284221.00","1072709.00","107496.00","84274.00","191770.00","360970.00","0.00","510345.00","9624.00","--","880939.00","--","--","--","880939.00","--","0.00","0.00","24.40"
"110/05/29","104","4","6207","雷科","2786998.00","453172.00","3240170.00","1540330.00","132782.00","1673112.00","839546.00","132824.00","447484.00","108087.00","--","1527941.00","--","--","39117.00","1567058.00","0.00","0.00","0.00","18.20"
"110/05/29","104","4","6208","日揚","1327658.00","899866.00","2227524.00","479782.00","17776.00","497558.00","1151088.00","210837.00","335395.00","32646.00","--","1729966.00","--","--","--","1729966.00","--","0.00","0.00","15.03"
"110/05/29","104","4","6210","慶生","749038.00","345988.00","1095026.00","223287.00","86692.00","309979.00","350480.00","20025.00","414542.00","--","--","--","--","--","--","785047.00","0.00","0.00","0.00","22.40"
"110/05/29","104","4","6212","理銘","4319734.00","34252.00","4353986.00","2897863.00","140.00","2898003.00","1020000.00","0.00","435983.00","0.00","0.00","--","--","--","--","1455983.00","0.00","0.00","0.00","14.27"
"110/05/29","104","4","6217","中探針","1674698.00","339395.00","2014093.00","500097.00","63498.00","563595.00","594452.00","364460.00","473271.00","18315.00","--","1450498.00","--","--","--","1450498.00","0.00","0.00","0.00","24.40"
"110/05/29","104","4","6218","豪勉","1160944.00","402934.00","1563878.00","545145.00","4846.00","549991.00","642620.00","82060.00","280836.00","8371.00","--","1013887.00","--","--","--","1013887.00","0.00","0.00","0.00","15.78"
"110/05/29","104","4","6219","富旺","6224906.00","104138.00","6329044.00","4079651.00","296463.00","4376114.00","1758713.00","93553.00","100664.00","0.00","0.00","1952930.00","--","--","--","1952930.00","--","0.00","0.00","11.10"
"110/05/29","104","4","6220","岳豐","3817388.00","1453696.00","5271084.00","2138704.00","742817.00","2881521.00","1325329.00","684757.00","289780.00","122599.00","-40330.00","2382135.00","--","--","7428.00","2389563.00","0.00","1542813.00","2481000.00","18.32"
"110/05/29","104","4","6221","晉泰","1385667.00","170388.00","1556055.00","907273.00","35700.00","942973.00","373974.00","74454.00","151696.00","11375.00","0.00","611499.00","--","--","1583.00","613082.00","0.00","23500.00","0.00","16.36"
"110/05/29","104","4","6222","上揚","268304.00","290145.00","558449.00","313629.00","5350.00","318979.00","575459.00","13954.00","-349851.00","168.00","--","239730.00","--","--","-260.00","239470.00","--","0.00","0.00","4.17"
"110/05/29","104","4","6223","旺矽","3145811.00","3505660.00","6651471.00","2714026.00","289017.00","3003043.00","796054.00","871572.00","1972546.00","26872.00","-34454.00","3632590.00","--","--","15838.00","3648428.00","--","0.00","600000.00","45.98"
"110/05/29","104","4","6227","茂綸","4304022.00","55512.00","4359534.00","2916075.00","51623.00","2967698.00","761118.00","112539.00","493587.00","24592.00","--","1391836.00","0.00","--","0.00","1391836.00","0.00","0.00","0.00","18.29"
"110/05/29","104","4","6228","全譜","137476.00","294434.00","431910.00","64814.00","139155.00","203969.00","411146.00","5234.00","-182685.00","-5754.00","0.00","227941.00","0.00","--","0.00","227941.00","0.00","0.00","0.00","5.54"
"110/05/29","104","4","6229","研通","577449.00","121681.00","699130.00","213234.00","20594.00","233828.00","360877.00","10659.00","74402.00","19364.00","--","465302.00","--","--","--","465302.00","--","0.00","0.00","12.89"
"110/05/29","104","4","6231","系微","702081.00","262552.00","964633.00","235513.00","32299.00","267812.00","380435.00","67493.00","240134.00","8439.00","0.00","696501.00","--","--","320.00","696821.00","0.00","0.00","0.00","18.31"
"110/05/29","104","4","6233","旺玖","739704.00","372347.00","1112051.00","124107.00","7519.00","131626.00","845749.00","356861.00","-246812.00","51912.00","-27285.00","980425.00","--","--","0.00","980425.00","0.00","0.00","2206000.00","11.90"
"110/05/29","104","4","6234","高僑","1915895.00","1072844.00","2988739.00","634462.00","17763.00","652225.00","714342.00","1313572.00","308136.00","464.00","--","2336514.00","--","--","--","2336514.00","0.00","0.00","0.00","32.71"
"110/05/29","104","4","6236","康呈","169919.00","166119.00","336038.00","72151.00","38469.00","110620.00","316540.00","0.00","-85110.00","-6012.00","--","225418.00","--","--","--","225418.00","0.00","0.00","0.00","7.12"
"110/05/29","104","4","6237","驊訊","831796.00","804163.00","1635959.00","49847.00","30015.00","79862.00","777194.00","430110.00","162399.00","186394.00","--","1556097.00","--","--","--","1556097.00","0.00","46000.00","0.00","20.03"
"110/05/29","104","4","6240","松崗","740800.00","52560.00","793360.00","506620.00","381.00","507001.00","230984.00","0.00","55375.00","0.00","0.00","286359.00","0.00","--","0.00","286359.00","0.00","0.00","0.00","12.40"
"110/05/29","104","4","6241","易通展","278834.00","12121.00","290955.00","39249.00","1709.00","40958.00","237173.00","0.00","8707.00","4117.00","0.00","249997.00","--","--","0.00","249997.00","0.00","0.00","0.00","10.54"
"110/05/29","104","4","6242","立康","143301.00","383428.00","526729.00","122235.00","124200.00","246435.00","200000.00","53632.00","26662.00","0.00","--","280294.00","--","--","--","280294.00","--","0.00","0.00","14.01"
"110/05/29","104","4","6244","茂迪","19689978.00","13794805.00","33484783.00","13119085.00","5842895.00","18961980.00","4866924.00","10056205.00","-639611.00","14241.00","-615.00","14297144.00","0.00","--","225659.00","14522803.00","0.00","0.00","61500.00","29.38"
"110/05/29","104","4","6245","立端","3048205.00","1239374.00","4287579.00","1810775.00","173305.00","1984080.00","975008.00","462135.00","794008.00","19995.00","0.00","2251146.00","--","--","52353.00","2303499.00","0.00","0.00","0.00","23.09"
"110/05/29","104","4","6246","臺龍","586393.00","286085.00","872478.00","655334.00","105093.00","760427.00","1359376.00","47061.00","-1267423.00","-26963.00","--","112051.00","--","--","0.00","112051.00","0.00","0.00","0.00","0.82"
"110/05/29","104","4","6247","淇譽電","849092.00","655695.00","1504787.00","542013.00","31889.00","573902.00","603210.00","21716.00","269246.00","36713.00","0.00","930885.00","--","--","0.00","930885.00","0.00","0.00","0.00","15.43"
"110/05/29","104","4","6248","沛波","595207.00","16098.00","611305.00","268857.00","1349.00","270206.00","306752.00","--","32231.00","2116.00","--","--","--","--","--","341099.00","--","0.00","0.00","11.12"
"110/05/29","104","4","6259","百徽","932183.00","150199.00","1082382.00","480903.00","7772.00","488675.00","729364.00","48603.00","-188309.00","2475.00","--","592133.00","--","--","1574.00","593707.00","0.00","100000.00","0.00","8.12"
"110/05/29","104","4","6261","久元","3295126.00","4537535.00","7832661.00","1630976.00","244795.00","1875771.00","1284980.00","2383450.00","2057812.00","86992.00","--","5813234.00","--","--","143656.00","5956890.00","0.00","0.00","0.00","45.24"
"110/05/29","104","4","6263","普萊德","1358248.00","32829.00","1391077.00","214638.00","6071.00","220709.00","625010.00","11022.00","534336.00","--","--","1170368.00","--","--","--","1170368.00","0.00","0.00","0.00","18.73"
"110/05/29","104","4","6264","富裔","2270205.00","496686.00","2766891.00","1223189.00","766610.00","1989799.00","863553.00","23352.00","-109813.00","--","--","--","--","--","--","777092.00","--","0.00","0.00","9.00"
"110/05/29","104","4","6265","方土昶","2182330.00","344442.00","2526772.00","890975.00","2783.00","893758.00","1181722.00","313679.00","140452.00","-2839.00","0.00","1633014.00","--","--","--","1633014.00","0.00","0.00","0.00","13.82"
"110/05/29","104","4","6266","泰詠","1516735.00","522415.00","2039150.00","550014.00","73629.00","623643.00","849963.00","136778.00","323163.00","105603.00","--","1415507.00","--","--","--","1415507.00","0.00","0.00","0.00","16.65"
"110/05/29","104","4","6270","倍微","1454320.00","221684.00","1676004.00","406164.00","21185.00","427349.00","721458.00","489079.00","92085.00","-53967.00","0.00","1248655.00","--","--","--","1248655.00","0.00","0.00","0.00","17.31"
"110/05/29","104","4","6274","台燿","7405502.00","3401906.00","10807408.00","3290049.00","1225860.00","4515909.00","2416526.00","73887.00","3432791.00","368295.00","--","6291499.00","--","--","--","6291499.00","--","0.00","0.00","26.04"
"110/05/29","104","4","6275","元山","1346500.00","428702.00","1775202.00","1034825.00","51747.00","1086572.00","530972.00","72265.00","82786.00","2607.00","0.00","688630.00","0.00","--","0.00","688630.00","0.00","0.00","0.00","12.97"
"110/05/29","104","4","6276","安鈦克","565267.00","351140.00","916407.00","431400.00","76816.00","508216.00","437890.00","60995.00","-80793.00","2069.00","-9741.00","410420.00","--","--","-2229.00","408191.00","--","0.00","260000.00","9.43"
"110/05/29","104","4","6279","胡連","3420228.00","2295244.00","5715472.00","1436410.00","258679.00","1695089.00","971532.00","1278897.00","1689647.00","80307.00","0.00","4020383.00","--","--","0.00","4020383.00","0.00","0.00","0.00","41.38"
"110/05/29","104","4","6284","佳邦","3286699.00","2598750.00","5885449.00","2515367.00","542701.00","3058068.00","1025582.00","1608940.00","184002.00","96006.00","-87149.00","2827381.00","--","--","0.00","2827381.00","0.00","0.00","4200000.00","28.75"
"110/05/29","104","4","6287","元隆","709608.00","703200.00","1412808.00","783006.00","409318.00","1192324.00","1825689.00","1036.00","-1606241.00","0.00","--","--","--","--","--","220484.00","--","0.00","0.00","1.21"
"110/05/29","104","4","6290","良維","4618728.00","1259343.00","5878071.00","2047682.00","71730.00","2119412.00","1301915.00","888833.00","1236501.00","160786.00","0.00","3588035.00","--","--","170624.00","3758659.00","0.00","0.00","0.00","27.56"
"110/05/29","104","4","6291","沛亨","166075.00","35371.00","201446.00","143862.00","17146.00","161008.00","261116.00","--","-220566.00","-112.00","--","40438.00","--","--","--","40438.00","--","0.00","0.00","1.55"
"110/05/29","104","4","6292","迅德","1238915.00","340793.00","1579708.00","562114.00","77723.00","639837.00","469007.00","86483.00","363161.00","21220.00","--","939871.00","0.00","--","0.00","939871.00","--","0.00","0.00","20.04"
"110/05/29","104","4","6294","智基","530855.00","252433.00","783288.00","486800.00","--","486800.00","168850.00","--","127638.00","--","--","--","--","--","--","296488.00","--","0.00","0.00","17.56"
"110/05/29","104","4","6404","通訊-KY","827087.00","927555.00","1754642.00","276487.00","4087.00","280574.00","379040.00","843875.00","191791.00","57216.00","-38090.00","1433832.00","--","--","40236.00","1474068.00","--","0.00","669000.00","38.51"
"110/05/29","104","4","6411","晶焱","1596654.00","535826.00","2132480.00","663585.00","117494.00","781079.00","660450.00","344043.00","389688.00","-42780.00","--","1351401.00","--","--","--","1351401.00","0.00","0.00","0.00","20.46"
"110/05/29","104","4","6417","韋僑","688229.00","203114.00","891343.00","195765.00","19160.00","214925.00","356140.00","165135.00","155116.00","27.00","--","676418.00","--","--","--","676418.00","--","0.00","0.00","18.99"
"110/05/29","104","4","6418","詠昇","607719.00","114583.00","722302.00","299318.00","45556.00","344874.00","304600.00","23834.00","45585.00","3409.00","--","377428.00","--","--","--","377428.00","--","0.00","0.00","12.39"
"110/05/29","104","4","6419","京晨科","432771.00","29579.00","462350.00","64403.00","3302.00","67705.00","220452.00","144189.00","28767.00","1237.00","--","394645.00","--","--","--","394645.00","0.00","0.00","0.00","17.90"
"110/05/29","104","4","6425","易發","1378703.00","674208.00","2052911.00","840617.00","112986.00","953603.00","358240.00","271674.00","456080.00","17422.00","--","1103416.00","--","--","-4108.00","1099308.00","--","0.00","0.00","30.80"
"110/05/29","104","4","6432","今展科","720648.00","87857.00","808505.00","364243.00","3291.00","367534.00","195484.00","123173.00","119932.00","2382.00","--","440971.00","--","--","--","440971.00","0.00","0.00","0.00","22.56"
"110/05/29","104","4","6435","大中","757851.00","65087.00","822938.00","269458.00","11562.00","281020.00","308236.00","48261.00","185421.00","--","--","--","--","--","--","541918.00","0.00","420000.00","0.00","18.04"
"110/05/29","104","4","6441","廣錠","589836.00","24750.00","614586.00","146548.00","1808.00","148356.00","222800.00","91300.00","152195.00","-65.00","--","--","--","--","--","466230.00","--","0.00","0.00","20.93"
"110/05/29","104","4","6446","藥華藥","600635.00","439964.00","1040599.00","247305.00","103733.00","351038.00","1902832.00","201709.00","-1415909.00","929.00","0.00","689561.00","0.00","--","0.00","689561.00","0.00","0.00","0.00","3.62"
"110/05/29","104","4","6457","紘康","556099.00","59007.00","615106.00","123329.00","10923.00","134252.00","274769.00","126991.00","78756.00","338.00","--","480854.00","--","--","--","480854.00","0.00","60102.00","0.00","17.51"
"110/05/29","104","4","6461","益得","43040.00","1504696.00","1547736.00","29897.00","252500.00","282397.00","550000.00","950964.00","-235625.00","--","--","--","--","--","--","1265339.00","--","0.00","0.00","23.01"
"110/05/29","104","4","6462","神盾","1380007.00","188697.00","1568704.00","218774.00","0.00","218774.00","684693.00","749662.00","-89590.00","5165.00","0.00","1349930.00","0.00","--","0.00","1349930.00","0.00","0.00","0.00","19.72"
"110/05/29","104","4","6465","威潤","492863.00","10871.00","503734.00","51307.00","1294.00","52601.00","220352.00","172075.00","80720.00","--","-22014.00","--","--","--","--","451133.00","0.00","0.00","300000.00","20.76"
"110/05/29","104","4","6469","大樹","683447.00","185441.00","868888.00","320747.00","6796.00","327543.00","231000.00","137814.00","172531.00","0.00","--","541345.00","0.00","--","0.00","541345.00","0.00","0.00","0.00","23.43"
"110/05/29","104","4","6470","宇智","1147481.00","76713.00","1224194.00","576701.00","51899.00","628600.00","313241.00","72385.00","209341.00","627.00","--","595594.00","--","--","--","595594.00","0.00","0.00","0.00","19.01"
"110/05/29","104","4","6472","保瑞","427655.00","440639.00","868294.00","108650.00","291378.00","400028.00","224500.00","205261.00","38505.00","0.00","--","468266.00","--","--","0.00","468266.00","--","0.00","0.00","20.86"
"110/05/29","104","4","6482","弘煜科","313555.00","35267.00","348822.00","85145.00","5743.00","90888.00","113200.00","58120.00","85592.00","-408.00","--","256504.00","--","--","1430.00","257934.00","0.00","0.00","0.00","22.66"
"110/05/29","104","4","6485","點序","904044.00","21367.00","925411.00","121290.00","1312.00","122602.00","237460.00","369722.00","181940.00","--","--","789122.00","--","--","13687.00","802809.00","--","0.00","0.00","33.23"
"110/05/29","104","4","6486","互動","1506981.00","399716.00","1906697.00","967347.00","74862.00","1042209.00","420000.00","213921.00","229324.00","1243.00","--","864488.00","--","--","0.00","864488.00","--","0.00","0.00","20.58"
"110/05/29","104","4","6488","環球晶","12004772.00","11810988.00","23815760.00","4883614.00","2207549.00","7091163.00","3692500.00","11767321.00","2780724.00","-1515948.00","--","16724597.00","--","--","--","16724597.00","--","0.00","0.00","45.29"
"110/05/29","104","4","6492","生華科","739832.00","6476.00","746308.00","15581.00","--","15581.00","654931.00","264651.00","-195400.00","6545.00","--","730727.00","--","--","--","730727.00","0.00","0.00","0.00","11.16"
"110/05/29","104","4","6494","九齊","389795.00","112240.00","502035.00","130727.00","19823.00","150550.00","240597.00","19372.00","91429.00","87.00","--","351485.00","--","--","--","351485.00","--","0.00","0.00","14.61"
"110/05/29","104","4","6496","科懋","842663.00","194229.00","1036892.00","197209.00","17733.00","214942.00","458345.00","37890.00","325715.00","--","--","821950.00","0.00","--","0.00","821950.00","0.00","351000.00","0.00","19.18"
"110/05/29","104","4","6499","益安","874637.00","23211.00","897848.00","23199.00","--","23199.00","440533.00","659596.00","-234269.00","2802.00","--","868662.00","--","--","5987.00","874649.00","0.00","0.00","0.00","19.72"
"110/05/29","104","4","6506","雙邦","809429.00","1169239.00","1978668.00","544665.00","381761.00","926426.00","753500.00","51649.00","229027.00","5552.00","--","1039728.00","--","--","12514.00","1052242.00","--","0.00","0.00","13.80"
"110/05/29","104","4","6508","惠光","1904744.00","1009682.00","2914426.00","735389.00","139838.00","875227.00","795696.00","160300.00","1047584.00","35619.00","--","2039199.00","--","--","--","2039199.00","0.00","0.00","0.00","25.63"
"110/05/29","104","4","6509","聚和","2451858.00","2576195.00","5028053.00","1564646.00","804619.00","2369265.00","1645386.00","559909.00","500963.00","-47470.00","0.00","2658788.00","--","--","--","2658788.00","0.00","0.00","0.00","16.16"
"110/05/29","104","4","6510","精測","934870.00","848225.00","1783095.00","517263.00","143155.00","660418.00","280020.00","240942.00","601367.00","348.00","--","1122677.00","--","--","--","1122677.00","--","0.00","0.00","40.09"
"110/05/29","104","4","6512","啟發電","497645.00","111815.00","609460.00","169263.00","526.00","169789.00","227393.00","59546.00","152732.00","--","--","--","--","--","--","439671.00","--","0.00","0.00","19.34"
"110/05/29","104","4","6514","芮特-KY","543365.00","166063.00","709428.00","161647.00","9807.00","171454.00","194170.00","271678.00","65146.00","6980.00","0.00","537974.00","0.00","--","0.00","537974.00","--","0.00","0.00","27.71"
"110/05/29","104","4","6516","勤崴國際","318559.00","66829.00","385388.00","55814.00","116.00","55930.00","162517.00","130426.00","36515.00","--","--","329458.00","--","--","--","329458.00","--","0.00","0.00","20.27"
"110/05/29","104","4","6523","達爾膚","1028304.00","32601.00","1060905.00","104425.00","743.00","105168.00","281938.00","348746.00","322785.00","2268.00","--","955737.00","0.00","--","--","955737.00","0.00","0.00","0.00","33.90"
"110/05/29","104","4","6527","明達醫","473647.00","27842.00","501489.00","116154.00","119.00","116273.00","214200.00","36070.00","134946.00","--","--","--","--","--","--","385216.00","0.00","0.00","0.00","17.98"
"110/05/29","104","4","6530","創威","476936.00","6779.00","483715.00","66659.00","44.00","66703.00","300000.00","81133.00","35879.00","0.00","0.00","--","0.00","0.00","--","417012.00","--","0.00","0.00","13.90"
"110/05/29","104","4","6532","瑞耘","329571.00","130286.00","459857.00","71756.00","12641.00","84397.00","287267.00","19097.00","75873.00","0.00","-6777.00","375460.00","--","--","0.00","375460.00","0.00","0.00","283000.00","13.20"
"110/05/29","104","4","6535","順藥","437880.00","132020.00","569900.00","21552.00","--","21552.00","842304.00","215011.00","-513561.00","4594.00","--","548348.00","--","--","--","548348.00","--","0.00","0.00","6.51"
"110/05/29","104","4","6538","倉和","1244018.00","576677.00","1820695.00","499956.00","103673.00","603629.00","279000.00","224000.00","668601.00","45465.00","0.00","1217066.00","--","--","--","1217066.00","--","0.00","0.00","43.62"
"110/05/29","104","4","6542","隆中","651250.00","214734.00","865984.00","432969.00","27982.00","460951.00","225400.00","131285.00","55456.00","-7108.00","0.00","405033.00","--","--","0.00","405033.00","--","0.00","0.00","17.97"
"110/05/29","104","4","6547","高端疫苗","591998.00","1061493.00","1653491.00","63954.00","245234.00","309188.00","1100000.00","426035.00","-181732.00","--","--","--","--","--","--","1344303.00","0.00","0.00","0.00","12.22"
"110/05/29","104","4","6548","長科*","477135.00","332245.00","809380.00","123246.00","709.00","123955.00","220056.00","373292.00","95712.00","-3635.00","--","685425.00","--","--","--","685425.00","--","0.00","0.00","31.15"
"110/05/29","104","4","6556","勝品","916370.00","1018119.00","1934489.00","645058.00","488257.00","1133315.00","210000.00","243076.00","320259.00","1469.00","0.00","774804.00","--","--","26370.00","801174.00","--","0.00","0.00","36.90"
"110/05/29","104","4","6560","欣普羅","348860.00","6684.00","355544.00","81768.00","15778.00","97546.00","148935.00","34385.00","74678.00","--","--","--","--","--","--","257998.00","--","0.00","0.00","17.32"
"110/05/29","104","4","6561","是方","815539.00","564847.00","1380386.00","349552.00","43487.00","393039.00","600457.00","2637.00","377851.00","2354.00","--","983299.00","--","--","4048.00","987347.00","--","0.00","0.00","16.38"
"110/05/29","104","4","6568","宏觀","669246.00","191173.00","860419.00","217442.00","70629.00","288071.00","224649.00","63871.00","283934.00","-106.00","--","572348.00","--","--","--","572348.00","--","0.00","0.00","25.48"
"110/05/29","104","4","6569","醫揚","468051.00","28285.00","496336.00","144416.00","34641.00","179057.00","143451.00","5594.00","166077.00","2157.00","--","317279.00","--","--","--","317279.00","0.00","0.00","0.00","22.12"
"110/05/29","104","4","6570","維田","375494.00","33288.00","408782.00","105822.00","250.00","106072.00","225108.00","21759.00","54548.00","1295.00","--","302710.00","--","--","--","302710.00","--","2226129.00","0.00","13.45"
"110/05/29","104","4","6574","霈方","372822.00","17293.00","390115.00","110488.00","652.00","111140.00","170000.00","13530.00","95445.00","--","--","--","--","--","--","278975.00","0.00","0.00","0.00","16.41"
"110/05/29","104","4","6576","逸達","310937.00","57683.00","368620.00","22034.00","1408.00","23442.00","665260.00","29281.00","-349888.00","525.00","--","345178.00","0.00","--","--","345178.00","--","0.00","0.00","5.19"
"110/05/29","104","4","6577","勁豐","988283.00","53456.00","1041739.00","334170.00","33975.00","368145.00","328529.00","162733.00","182332.00","--","--","--","--","--","--","673594.00","--","0.00","0.00","20.50"
"110/05/29","104","4","6578","達邦蛋白","564437.00","165509.00","729946.00","96676.00","40631.00","137307.00","231681.00","197801.00","148959.00","14198.00","--","592639.00","--","--","--","592639.00","0.00","0.00","0.00","25.58"
"110/05/29","104","4","6588","東典","312878.00","127552.00","440430.00","47533.00","15424.00","62957.00","200000.00","6668.00","168099.00","2706.00","0.00","377473.00","--","--","--","377473.00","--","0.00","0.00","18.87"
"110/05/29","104","4","6589","台康生技","516324.00","256920.00","773244.00","66052.00","1630.00","67682.00","809821.00","269015.00","-373274.00","--","--","--","--","--","--","705562.00","0.00","1943216.00","0.00","8.72"
"110/05/29","104","4","6590","普鴻","112781.00","143851.00","256632.00","74212.00","26998.00","101210.00","100000.00","24191.00","31231.00","--","--","--","--","--","--","155422.00","0.00","0.00","0.00","15.54"
"110/05/29","104","4","6593","台灣銘板","258896.00","579679.00","838575.00","213569.00","271188.00","484757.00","161410.00","16398.00","176115.00","--","-105.00","353818.00","--","--","0.00","353818.00","--","0.00","10498.00","20.89"
"110/05/29","104","4","6596","寬宏藝術","466103.00","88908.00","555011.00","273373.00","55856.00","329229.00","160000.00","30000.00","35782.00","0.00","0.00","--","--","--","--","225782.00","--","0.00","0.00","14.11"
"110/05/29","104","4","6603","富強鑫","2728358.00","1430116.00","4158474.00","1086614.00","1170856.00","2257470.00","1195100.00","12302.00","578654.00","48773.00","-32742.00","1802087.00","--","--","98917.00","1901004.00","--","0.00","2800000.00","15.44"
"110/05/29","104","4","6609","瀧澤科","2875297.00","848523.00","3723820.00","1446308.00","373276.00","1819584.00","710355.00","146793.00","1039651.00","7437.00","--","1904236.00","--","--","--","1904236.00","--","0.00","0.00","26.81"
"110/05/29","104","4","6612","奈米醫材","121810.00","93230.00","215040.00","28834.00","135418.00","164252.00","250890.00","91250.00","-283414.00","-3106.00","--","55620.00","0.00","--","-4832.00","50788.00","0.00","0.00","0.00","2.22"
"110/05/29","104","4","6613","朋億","3015116.00","120952.00","3136068.00","2271689.00","56449.00","2328138.00","253600.00","139563.00","393728.00","21039.00","--","807930.00","--","--","--","807930.00","0.00","0.00","0.00","31.86"
"110/05/29","104","4","6615","慧智","200110.00","53403.00","253513.00","101198.00","7500.00","108698.00","130000.00","184.00","14631.00","--","--","144815.00","--","--","--","144815.00","0.00","3000000.00","0.00","11.14"
"110/05/29","104","4","6624","萬年清","122518.00","89081.00","211599.00","45822.00","373.00","46195.00","150000.00","--","15404.00","--","--","165404.00","--","--","0.00","165404.00","--","0.00","0.00","11.03"
"110/05/29","104","4","6642","富致","379852.00","53668.00","433520.00","80417.00","23057.00","103474.00","248309.00","532.00","80620.00","585.00","--","330046.00","--","--","--","330046.00","--","0.00","0.00","13.29"
"110/05/29","104","4","6661","威健生技","243028.00","38475.00","281503.00","74503.00","7294.00","81797.00","178000.00","6090.00","15404.00","0.00","--","199494.00","--","--","212.00","199706.00","--","0.00","0.00","11.21"
"110/05/29","104","4","6664","群翊","1513097.00","910781.00","2423878.00","700014.00","167101.00","867115.00","500000.00","23950.00","658800.00","1688.00","0.00","1184438.00","0.00","--","372325.00","1556763.00","--","0.00","0.00","23.69"
"110/05/29","104","4","6803","崑鼎","3883204.00","3772910.00","7656114.00","1949874.00","794592.00","2744466.00","658627.00","2069266.00","1686052.00","25009.00","--","4438954.00","--","--","472694.00","4911648.00","0.00","23283.00","0.00","67.40"
"110/05/29","104","4","7402","邑錡","403994.00","15471.00","419465.00","79807.00","337.00","80144.00","187464.00","112251.00","39606.00","0.00","0.00","--","0.00","0.00","--","339321.00","0.00","0.00","0.00","18.10"
"110/05/29","104","4","8024","佑華","609978.00","193169.00","803147.00","87176.00","17962.00","105138.00","463921.00","79431.00","162491.00","2424.00","-10258.00","698009.00","--","--","0.00","698009.00","0.00","0.00","832000.00","15.32"
"110/05/29","104","4","8027","鈦昇","1331362.00","541208.00","1872570.00","610523.00","358674.00","969197.00","554060.00","199416.00","47777.00","13564.00","0.00","814817.00","--","--","88556.00","903373.00","0.00","0.00","0.00","14.71"
"110/05/29","104","4","8032","光菱","2097308.00","200079.00","2297387.00","791471.00","87243.00","878714.00","518103.00","50146.00","824911.00","20550.00","--","1413710.00","--","--","4963.00","1418673.00","0.00","0.00","0.00","27.29"
"110/05/29","104","4","8034","榮群","429705.00","60937.00","490642.00","50319.00","9412.00","59731.00","628737.00","--","-197180.00","4801.00","-5447.00","430911.00","--","--","--","430911.00","0.00","0.00","393397.00","6.90"
"110/05/29","104","4","8038","長園科","592329.00","600202.00","1192531.00","432392.00","7177.00","439569.00","547090.00","235934.00","-80282.00","7422.00","-36665.00","673499.00","--","--","79463.00","752962.00","0.00","0.00","973000.00","12.53"
"110/05/29","104","4","8040","九暘","411677.00","584902.00","996579.00","236463.00","37476.00","273939.00","836253.00","11240.00","-189098.00","73376.00","-9131.00","722640.00","--","--","0.00","722640.00","--","0.00","900000.00","8.74"
"110/05/29","104","4","8042","金山電","3826977.00","2264558.00","6091535.00","1861535.00","509992.00","2371527.00","1025041.00","819016.00","1712430.00","108049.00","0.00","3664536.00","--","--","55472.00","3720008.00","0.00","0.00","0.00","35.75"
"110/05/29","104","4","8043","蜜望實","3631643.00","318783.00","3950426.00","1584498.00","104165.00","1688663.00","799072.00","303910.00","1102787.00","55994.00","--","2261763.00","--","--","--","2261763.00","0.00","0.00","0.00","28.30"
