出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","102","4","3284","太普高","1108429.00","909396.00","199033.00","--","--","199033.00","129653.00","0.00","69380.00","-2982.00","66398.00","13045.00","53353.00","0.00","--","53353.00","61.00","--","53414.00","54228.00","--","-875.00","54289.00","--","-875.00","1.02"
"110/05/29","102","4","3285","微端","1184177.00","988830.00","195347.00","--","--","195347.00","177304.00","--","18043.00","5682.00","23725.00","4232.00","19493.00","--","--","19493.00","10044.00","--","29537.00","14477.00","--","5016.00","24199.00","--","5338.00","0.33"
"110/05/29","102","4","3287","廣寰科","753597.00","515835.00","237762.00","--","--","237762.00","220212.00","--","17550.00","13803.00","31353.00","3170.00","28183.00","--","--","28183.00","798.00","--","28981.00","21544.00","--","6639.00","22171.00","--","6810.00","0.49"
"110/05/29","102","4","3288","點晶","363605.00","254836.00","108769.00","--","--","108769.00","186426.00","--","-77657.00","4779.00","-72878.00","0.00","-72878.00","--","--","-72878.00","3020.00","--","-69858.00","-71483.00","--","-1395.00","-68463.00","--","-1395.00","-1.50"
"110/05/29","102","4","3289","宜特","1633600.00","1045965.00","587635.00","--","--","587635.00","476472.00","--","111163.00","-12456.00","98707.00","22826.00","75881.00","--","--","75881.00","30979.00","--","106860.00","88431.00","--","-12550.00","116711.00","--","-9851.00","1.98"
"110/05/29","102","4","3290","東浦","3252967.00","2752782.00","500185.00","--","--","500185.00","395082.00","--","105103.00","228541.00","333644.00","82169.00","251475.00","--","--","251475.00","57154.00","--","308629.00","254082.00","--","-2607.00","309148.00","--","-519.00","3.16"
"110/05/29","102","4","3293","鈊象","1535965.00","263460.00","1272505.00","--","--","1272505.00","1171196.00","--","101309.00","47464.00","148773.00","35041.00","113732.00","--","--","113732.00","11160.00","--","124892.00","118034.00","--","-4302.00","128428.00","--","-3536.00","1.70"
"110/05/29","102","4","3294","英濟","5155620.00","4545825.00","609795.00","--","--","609795.00","536319.00","--","73476.00","-83159.00","-9683.00","69731.00","-79414.00","--","--","-79414.00","144892.00","--","65478.00","-81025.00","--","1611.00","63088.00","--","2390.00","-0.63"
"110/05/29","102","4","3297","杭特","905239.00","577744.00","327495.00","--","--","327495.00","186161.00","--","141334.00","11529.00","152863.00","17981.00","134882.00","--","--","134882.00","788.00","--","135670.00","134882.00","--","--","135670.00","--","--","3.84"
"110/05/29","102","4","3303","岱稜","2984940.00","2329674.00","655266.00","--","--","655266.00","488893.00","--","166373.00","8717.00","175090.00","44494.00","130596.00","--","--","130596.00","31999.00","--","162595.00","151652.00","--","-21056.00","181482.00","--","-18887.00","1.59"
"110/05/29","102","4","3306","鼎天","1419589.00","1096039.00","323550.00","--","--","323550.00","249202.00","1647.00","75995.00","45463.00","121458.00","19048.00","102410.00","--","--","102410.00","12740.00","--","115150.00","102410.00","--","--","115150.00","--","--","2.02"
"110/05/29","102","4","3310","佳穎","401048.00","312089.00","88959.00","--","--","88959.00","65075.00","--","23884.00","-8802.00","15082.00","753.00","14329.00","--","--","14329.00","186.00","--","14515.00","14329.00","--","0.00","14515.00","--","0.00","0.16"
"110/05/29","102","4","3313","斐成","2146504.00","1821495.00","325009.00","--","--","325009.00","401157.00","--","-76148.00","28440.00","-47708.00","-6802.00","-40906.00","--","--","-40906.00","-2836.00","--","-43742.00","-42170.00","--","1264.00","-45006.00","--","1264.00","-0.50"
"110/05/29","102","4","3317","尼克森","2503544.00","2044399.00","459145.00","--","--","459145.00","446288.00","--","12857.00","26221.00","39078.00","11697.00","27381.00","--","--","27381.00","-1167.00","--","26214.00","26652.00","--","729.00","25485.00","--","729.00","0.44"
"110/05/29","102","4","3322","建舜電","2269715.00","1912841.00","356874.00","--","--","356874.00","360175.00","--","-3301.00","5143.00","1842.00","10234.00","-8392.00","--","--","-8392.00","28641.00","--","20249.00","-25409.00","--","17017.00","3232.00","--","17017.00","-0.31"
"110/05/29","102","4","3323","加百裕","4555201.00","4254912.00","300289.00","0.00","0.00","300289.00","338845.00","0.00","-38556.00","44507.00","5951.00","624.00","5327.00","--","--","5327.00","20545.00","--","25872.00","5327.00","--","--","25872.00","--","--","0.06"
"110/05/29","102","4","3324","雙鴻","4377327.00","3841507.00","535820.00","--","--","535820.00","518081.00","42127.00","59866.00","-4967.00","54899.00","21207.00","33692.00","--","--","33692.00","45582.00","--","79274.00","39176.00","--","-5484.00","84004.00","--","-4730.00","0.60"
"110/05/29","102","4","3325","旭品","1423987.00","1283809.00","140178.00","--","--","140178.00","155763.00","--","-15585.00","-51412.00","-66997.00","2941.00","-69938.00","--","--","-69938.00","53371.00","--","-16567.00","-69938.00","--","--","-16567.00","--","--","-0.91"
"110/05/29","102","4","3332","幸康","1134121.00","730129.00","403992.00","--","--","403992.00","231015.00","--","172977.00","16925.00","189902.00","20496.00","169406.00","--","--","169406.00","21640.00","--","191046.00","169406.00","--","--","191046.00","--","--","3.52"
"110/05/29","102","4","3339","泰谷","1847805.00","2353704.00","-505899.00","--","--","-505899.00","136674.00","--","-642573.00","-188265.00","-830838.00","478.00","-831316.00","--","--","-831316.00","1435.00","--","-829881.00","-831316.00","--","--","-831316.00","1435.00","--","-3.02"
"110/05/29","102","4","3354","律勝","851421.00","707610.00","143811.00","--","--","143811.00","143956.00","--","-145.00","15435.00","15290.00","13931.00","1359.00","--","--","1359.00","32574.00","--","33933.00","1359.00","--","0.00","33933.00","--","0.00","0.02"
"110/05/29","102","4","3357","臺慶科","2798904.00","2167368.00","631536.00","--","--","631536.00","418501.00","38771.00","251806.00","10012.00","261818.00","37405.00","224413.00","--","--","224413.00","68342.00","--","292755.00","177217.00","--","47196.00","233214.00","--","59541.00","2.23"
"110/05/29","102","4","3360","尚立","8485663.00","8322085.00","163578.00","--","--","163578.00","292696.00","0.00","-129118.00","-15026.00","-144144.00","-12668.00","-131476.00","0.00","--","-131476.00","2247.00","--","-129229.00","-131228.00","--","-248.00","-128981.00","--","-248.00","-2.49"
"110/05/29","102","4","3362","先進光","1270374.00","928891.00","341483.00","--","--","341483.00","235067.00","--","106416.00","15307.00","121723.00","34517.00","87206.00","--","--","87206.00","4269.00","--","91475.00","87283.00","--","-77.00","91552.00","--","-77.00","1.11"
"110/05/29","102","4","3363","上詮","1076363.00","789254.00","287109.00","--","--","287109.00","201013.00","--","86096.00","6631.00","92727.00","14884.00","77843.00","--","--","77843.00","18689.00","--","96532.00","77929.00","--","-86.00","96618.00","--","-86.00","1.31"
"110/05/29","102","4","3372","典範","2249714.00","2253849.00","-4135.00","--","--","-4135.00","161442.00","-251514.00","-417091.00","11574.00","-405517.00","37.00","-405554.00","--","--","-405554.00","8421.00","--","-397133.00","-405554.00","--","--","-397133.00","--","--","-1.34"
"110/05/29","102","4","3373","熱映","662690.00","523475.00","139215.00","--","--","139215.00","130130.00","--","9085.00","3790.00","12875.00","-2502.00","15377.00","--","--","15377.00","5446.00","--","20823.00","15377.00","--","--","20823.00","--","--","0.47"
"110/05/29","102","4","3374","精材","4256761.00","3561619.00","695142.00","--","--","695142.00","365514.00","51008.00","380636.00","-31873.00","348763.00","59882.00","288881.00","--","--","288881.00","1188.00","--","290069.00","--","--","--","--","--","--","1.22"
"110/05/29","102","4","3379","彬台","1154652.00","909317.00","245335.00","--","--","245335.00","195924.00","639.00","50050.00","6101.00","56151.00","15385.00","40766.00","--","--","40766.00","6693.00","--","47459.00","40766.00","--","--","47459.00","--","--","1.18"
"110/05/29","102","4","3388","崇越電","7155333.00","6040229.00","1115104.00","--","--","1115104.00","696036.00","--","419068.00","29119.00","448187.00","93856.00","354331.00","--","--","354331.00","62834.00","--","417165.00","335821.00","--","18510.00","398586.00","--","18579.00","5.42"
"110/05/29","102","4","3390","旭軟","1120176.00","779188.00","340988.00","--","--","340988.00","104958.00","569.00","236599.00","40902.00","277501.00","33895.00","243606.00","--","--","243606.00","4371.00","--","247977.00","243606.00","--","0.00","247977.00","--","0.00","3.91"
"110/05/29","102","4","3402","漢科","1139103.00","948227.00","190876.00","--","--","190876.00","175776.00","--","15100.00","-4720.00","10380.00","9094.00","1286.00","--","--","1286.00","5866.00","--","7152.00","1286.00","--","--","7152.00","--","--","0.02"
"110/05/29","102","4","3434","哲固","748886.00","666655.00","82231.00","--","--","82231.00","81382.00","--","849.00","1080.00","1929.00","0.00","1929.00","--","--","1929.00","-3369.00","--","-1440.00","1929.00","--","--","-1440.00","--","--","0.06"
"110/05/29","102","4","3438","類比科","1128407.00","843834.00","284573.00","--","--","284573.00","210608.00","--","73965.00","26064.00","100029.00","34349.00","65680.00","--","--","65680.00","0.00","--","65680.00","--","--","--","--","--","--","1.70"
"110/05/29","102","4","3441","聯一光","727422.00","625625.00","101797.00","--","--","101797.00","84358.00","--","17439.00","-6992.00","10447.00","15458.00","-5011.00","--","--","-5011.00","35163.00","--","30152.00","-2634.00","--","-2377.00","30091.00","--","61.00","-0.07"
"110/05/29","102","4","3444","利機","804408.00","675435.00","128973.00","--","--","128973.00","113616.00","--","15357.00","17419.00","32776.00","4414.00","28362.00","--","--","28362.00","4716.00","--","33078.00","28362.00","--","--","33078.00","--","--","0.73"
"110/05/29","102","4","3455","由田","1274196.00","795656.00","478540.00","--","--","478540.00","551324.00","--","-72784.00","23571.00","-49213.00","11009.00","-60222.00","--","--","-60222.00","1900.00","--","-58322.00","-60222.00","--","--","-58322.00","--","--","-0.99"
"110/05/29","102","4","3465","進泰電子","503726.00","400034.00","103692.00","--","--","103692.00","115511.00","--","-11819.00","-2453.00","-14272.00","3093.00","-17365.00","--","--","-17365.00","2393.00","--","-14972.00","-17365.00","--","0.00","-14972.00","--","0.00","-0.61"
"110/05/29","102","4","3466","致振","1867254.00","1572116.00","295138.00","--","--","295138.00","206221.00","--","88917.00","31307.00","120224.00","29520.00","90704.00","--","--","90704.00","9017.00","--","99721.00","90704.00","--","--","99721.00","--","--","1.51"
"110/05/29","102","4","3479","安勤","3404334.00","2554789.00","849545.00","--","--","849545.00","605708.00","--","243837.00","13324.00","257161.00","67409.00","189752.00","--","--","189752.00","6656.00","--","196408.00","181371.00","--","8381.00","186673.00","--","9735.00","3.65"
"110/05/29","102","4","3483","力致","2884034.00","2442787.00","441247.00","--","--","441247.00","480077.00","--","-38830.00","-14492.00","-53322.00","16322.00","-69644.00","--","--","-69644.00","77738.00","--","8094.00","-64045.00","--","-5599.00","12967.00","--","-4873.00","-1.31"
"110/05/29","102","4","3484","崧騰","2441806.00","1909650.00","532156.00","--","--","532156.00","427999.00","--","104157.00","15281.00","119438.00","12832.00","106606.00","--","--","106606.00","34847.00","--","141453.00","104252.00","--","2354.00","137978.00","--","3475.00","1.72"
"110/05/29","102","4","3489","森寶","1211939.00","1041786.00","170153.00","--","--","170153.00","101212.00","--","68941.00","10200.00","79141.00","9262.00","69879.00","--","--","69879.00","0.00","--","69879.00","69879.00","--","--","69879.00","--","--","1.10"
"110/05/29","102","4","3490","單井","387376.00","233429.00","153947.00","--","--","153947.00","123725.00","--","30222.00","48422.00","78644.00","18801.00","59843.00","--","--","59843.00","13497.00","--","73340.00","59843.00","0.00","0.00","73340.00","0.00","0.00","1.43"
"110/05/29","102","4","3491","昇達科","1086045.00","697874.00","388171.00","--","--","388171.00","208996.00","--","179175.00","12691.00","191866.00","34944.00","156922.00","--","--","156922.00","20097.00","--","177019.00","154406.00","--","2516.00","173634.00","--","3385.00","3.27"
"110/05/29","102","4","3492","長盛","1046204.00","816295.00","229909.00","--","--","229909.00","178360.00","--","51549.00","-5972.00","45577.00","17511.00","28066.00","0.00","--","28066.00","11631.00","--","39697.00","28066.00","0.00","0.00","39697.00","0.00","0.00","0.89"
"110/05/29","102","4","3498","陽程","3425069.00","2234260.00","1190809.00","--","--","1190809.00","536498.00","--","654311.00","-37966.00","616345.00","154734.00","461611.00","--","--","461611.00","40824.00","--","502435.00","492485.00","--","-30874.00","533309.00","--","-30874.00","7.13"
"110/05/29","102","4","3499","環天科","458647.00","343511.00","115136.00","--","--","115136.00","166562.00","--","-51426.00","-57255.00","-108681.00","-3936.00","-104745.00","--","--","-104745.00","18470.00","--","-86275.00","-104565.00","--","-180.00","-86095.00","--","-180.00","-1.90"
"110/05/29","102","4","3508","位速","4183783.00","3999641.00","184142.00","--","--","184142.00","357268.00","--","-173126.00","64032.00","-109094.00","15347.00","-124441.00","--","--","-124441.00","78682.00","--","-45759.00","-124441.00","--","--","-45759.00","--","--","-1.36"
"110/05/29","102","4","3511","矽瑪","860497.00","688850.00","171647.00","--","--","171647.00","288907.00","--","-117260.00","14774.00","-102486.00","-6878.00","-95608.00","--","--","-95608.00","10395.00","--","-85213.00","-65371.00","--","-30237.00","-58573.00","--","-26640.00","-1.68"
"110/05/29","102","4","3512","皇龍","558671.00","561234.00","-2563.00","--","--","-2563.00","99616.00","--","-102179.00","-6513.00","-108692.00","5515.00","-114207.00","--","--","-114207.00","22679.00","--","-91528.00","-114207.00","--","--","-91528.00","--","--","-2.60"
"110/05/29","102","4","3516","亞帝歐","1311091.00","1264489.00","46602.00","--","--","46602.00","235476.00","--","-188874.00","55632.00","-133242.00","-17183.00","-116059.00","0.00","--","-116059.00","69746.00","--","-46313.00","-116059.00","--","--","-46313.00","--","--","-1.57"
"110/05/29","102","4","3520","華盈","792426.00","757890.00","34536.00","--","--","34536.00","133821.00","-22724.00","-122009.00","-6440.00","-128449.00","1844.00","-130293.00","--","--","-130293.00","10677.00","--","-119616.00","-130465.00","--","172.00","-119788.00","--","172.00","-2.54"
"110/05/29","102","4","3521","鴻翊","532974.00","497312.00","35662.00","--","--","35662.00","81125.00","--","-45463.00","-56985.00","-102448.00","0.00","-102448.00","--","--","-102448.00","4571.00","--","-97877.00","-71062.00","--","-31386.00","-71306.00","--","-26571.00","-2.24"
"110/05/29","102","4","3522","御頂","2699005.00","2439869.00","259136.00","--","--","259136.00","181747.00","--","77389.00","-18783.00","58606.00","23736.00","34870.00","--","--","34870.00","44388.00","--","79258.00","34601.00","--","269.00","78989.00","--","269.00","0.73"
